x,y,z,n_valid_orientations / 100
0.4375,0.0,-0.40816326530612246,0
0.4375,0.0,-0.37755102040816324,0
0.4375,0.0,-0.3469387755102041,0
0.4375,0.0,-0.3163265306122449,0
0.4375,0.0,-0.2857142857142857,0
0.4375,0.0,-0.25510204081632654,0
0.4375,0.0,-0.22448979591836737,0
0.4375,0.0,-0.19387755102040816,0
0.4375,0.0,-0.163265306122449,0
0.4375,0.0,-0.13265306122448983,0
0.4375,0.0,-0.10204081632653061,0
0.4375,0.0,-0.07142857142857145,4
0.4375,0.0,-0.040816326530612235,4
0.4375,0.0,-0.010204081632653073,11
0.4375,0.0,0.020408163265306145,8
0.4375,0.0,0.05102040816326525,8
0.4375,0.0,0.08163265306122447,8
0.4375,0.0,0.11224489795918369,10
0.4375,0.0,0.1428571428571428,9
0.4375,0.0,0.173469387755102,8
0.4375,0.0,0.20408163265306123,10
0.4375,0.0,0.23469387755102034,4
0.4375,0.0,0.26530612244897955,4
0.4375,0.0,0.29591836734693877,7
0.4375,0.0,0.326530612244898,8
0.4375,0.0,0.3571428571428571,10
0.4375,0.0,0.3877551020408163,8
0.4375,0.0,0.41836734693877553,7
0.4375,0.0,0.44897959183673464,6
0.4375,0.0,0.47959183673469385,8
0.4375,0.0,0.510204081632653,8
0.4375,0.0,0.5408163265306123,8
0.4375,0.0,0.5714285714285714,9
0.4375,0.0,0.6020408163265305,12
0.4375,0.0,0.6326530612244898,7
0.4375,0.0,0.6632653061224489,5
0.4375,0.0,0.693877551020408,2
0.4375,0.0,0.7244897959183674,0
0.4375,0.0,0.7551020408163265,0
0.4375,0.0,0.7857142857142856,0
0.4375,0.0,0.8163265306122449,0
0.4375,0.0,0.846938775510204,0
0.4375,0.0,0.8775510204081631,0
0.4375,0.0,0.9081632653061225,0
0.4375,0.0,0.9387755102040816,0
0.4375,0.0,0.9693877551020407,0
0.4375,0.0,1.0,0
0.46875,0.0,-0.5,0
0.46875,0.0,-0.46938775510204084,0
0.46875,0.0,-0.4387755102040816,0
0.46875,0.0,-0.40816326530612246,0
0.46875,0.0,-0.37755102040816324,0
0.46875,0.0,-0.3469387755102041,0
0.46875,0.0,-0.3163265306122449,0
0.46875,0.0,-0.2857142857142857,0
0.46875,0.0,-0.25510204081632654,0
0.46875,0.0,-0.22448979591836737,0
0.46875,0.0,-0.19387755102040816,0
0.46875,0.0,-0.163265306122449,0
0.46875,0.0,-0.13265306122448983,0
0.46875,0.0,-0.10204081632653061,0
0.46875,0.0,-0.07142857142857145,0
0.46875,0.0,-0.040816326530612235,4
0.46875,0.0,-0.010204081632653073,4
0.46875,0.0,0.020408163265306145,7
0.46875,0.0,0.05102040816326525,11
0.46875,0.0,0.08163265306122447,4
0.46875,0.0,0.11224489795918369,8
0.46875,0.0,0.1428571428571428,10
0.46875,0.0,0.173469387755102,7
0.46875,0.0,0.20408163265306123,10
0.46875,0.0,0.23469387755102034,7
0.46875,0.0,0.26530612244897955,10
0.46875,0.0,0.29591836734693877,6
0.46875,0.0,0.326530612244898,7
0.46875,0.0,0.3571428571428571,6
0.46875,0.0,0.3877551020408163,8
0.46875,0.0,0.41836734693877553,8
0.46875,0.0,0.44897959183673464,9
0.46875,0.0,0.47959183673469385,10
0.46875,0.0,0.510204081632653,8
0.46875,0.0,0.5408163265306123,7
0.46875,0.0,0.5714285714285714,7
0.46875,0.0,0.6020408163265305,4
0.46875,0.0,0.6326530612244898,4
0.46875,0.0,0.6632653061224489,1
0.46875,0.0,0.693877551020408,0
0.46875,0.0,0.7244897959183674,0
0.46875,0.0,0.7551020408163265,0
0.46875,0.0,0.7857142857142856,0
0.46875,0.0,0.8163265306122449,0
0.46875,0.0,0.846938775510204,0
0.46875,0.0,0.8775510204081631,0
0.46875,0.0,0.9081632653061225,0
0.46875,0.0,0.9387755102040816,0
0.46875,0.0,0.9693877551020407,0
0.46875,0.0,1.0,0
0.5,0.0,-0.5,0
0.5,0.0,-0.46938775510204084,0
0.5,0.0,-0.4387755102040816,0
0.5,0.0,-0.40816326530612246,0
0.5,0.0,-0.37755102040816324,0
0.5,0.0,-0.3469387755102041,0
0.5,0.0,-0.3163265306122449,0
0.5,0.0,-0.2857142857142857,0
0.5,0.0,-0.25510204081632654,0
0.5,0.0,-0.22448979591836737,0
0.5,0.0,-0.19387755102040816,0
0.5,0.0,-0.163265306122449,0
0.5,0.0,-0.13265306122448983,0
0.5,0.0,-0.10204081632653061,0
0.5,0.0,-0.07142857142857145,0
0.5,0.0,-0.040816326530612235,0
0.5,0.0,-0.010204081632653073,2
0.5,0.0,0.020408163265306145,2
0.5,0.0,0.05102040816326525,4
0.5,0.0,0.08163265306122447,6
0.5,0.0,0.11224489795918369,13
0.5,0.0,0.1428571428571428,10
0.5,0.0,0.173469387755102,10
0.5,0.0,0.20408163265306123,6
0.5,0.0,0.23469387755102034,6
0.5,0.0,0.26530612244897955,11
0.5,0.0,0.29591836734693877,10
0.5,0.0,0.326530612244898,9
0.5,0.0,0.3571428571428571,10
0.5,0.0,0.3877551020408163,11
0.5,0.0,0.41836734693877553,9
0.5,0.0,0.44897959183673464,5
0.5,0.0,0.47959183673469385,7
0.5,0.0,0.510204081632653,7
0.5,0.0,0.5408163265306123,8
0.5,0.0,0.5714285714285714,4
0.5,0.0,0.6020408163265305,3
0.5,0.0,0.6326530612244898,0
0.5,0.0,0.6632653061224489,0
0.5,0.0,0.693877551020408,0
0.5,0.0,0.7244897959183674,0
0.5,0.0,0.7551020408163265,0
0.5,0.0,0.7857142857142856,0
0.5,0.0,0.8163265306122449,0
0.5,0.0,0.846938775510204,0
0.5,0.0,0.8775510204081631,0
0.5,0.0,0.9081632653061225,0
0.5,0.0,0.9387755102040816,0
0.5,0.0,0.9693877551020407,0
0.5,0.0,1.0,0
0.53125,0.0,-0.5,0
0.53125,0.0,-0.46938775510204084,0
0.53125,0.0,-0.4387755102040816,0
0.53125,0.0,-0.40816326530612246,0
0.53125,0.0,-0.37755102040816324,0
0.53125,0.0,-0.3469387755102041,0
0.53125,0.0,-0.3163265306122449,0
0.53125,0.0,-0.2857142857142857,0
0.53125,0.0,-0.25510204081632654,0
0.53125,0.0,-0.22448979591836737,0
0.53125,0.0,-0.19387755102040816,0
0.53125,0.0,-0.163265306122449,0
0.53125,0.0,-0.13265306122448983,0
0.53125,0.0,-0.10204081632653061,0
0.53125,0.0,-0.07142857142857145,0
0.53125,0.0,-0.040816326530612235,0
0.53125,0.0,-0.010204081632653073,0
0.53125,0.0,0.020408163265306145,0
0.53125,0.0,0.05102040816326525,1
0.53125,0.0,0.08163265306122447,3
0.53125,0.0,0.11224489795918369,4
0.53125,0.0,0.1428571428571428,6
0.53125,0.0,0.173469387755102,8
0.53125,0.0,0.20408163265306123,9
0.53125,0.0,0.23469387755102034,6
0.53125,0.0,0.26530612244897955,12
0.53125,0.0,0.29591836734693877,9
0.53125,0.0,0.326530612244898,9
0.53125,0.0,0.3571428571428571,9
0.53125,0.0,0.3877551020408163,8
0.53125,0.0,0.41836734693877553,8
0.53125,0.0,0.44897959183673464,7
0.53125,0.0,0.47959183673469385,3
0.53125,0.0,0.510204081632653,2
0.53125,0.0,0.5408163265306123,0
0.53125,0.0,0.5714285714285714,0
0.53125,0.0,0.6020408163265305,0
0.53125,0.0,0.6326530612244898,0
0.53125,0.0,0.6632653061224489,0
0.53125,0.0,0.693877551020408,0
0.53125,0.0,0.7244897959183674,0
0.53125,0.0,0.7551020408163265,0
0.53125,0.0,0.7857142857142856,0
0.53125,0.0,0.8163265306122449,0
0.53125,0.0,0.846938775510204,0
0.53125,0.0,0.8775510204081631,0
0.53125,0.0,0.9081632653061225,0
0.53125,0.0,0.9387755102040816,0
0.53125,0.0,0.9693877551020407,0
0.53125,0.0,1.0,0
0.5625,0.0,-0.5,0
0.5625,0.0,-0.46938775510204084,0
0.5625,0.0,-0.4387755102040816,0
0.5625,0.0,-0.40816326530612246,0
0.5625,0.0,-0.37755102040816324,0
0.5625,0.0,-0.3469387755102041,0
0.5625,0.0,-0.3163265306122449,0
0.5625,0.0,-0.2857142857142857,0
0.5625,0.0,-0.25510204081632654,0
0.5625,0.0,-0.22448979591836737,0
0.5625,0.0,-0.19387755102040816,0
0.5625,0.0,-0.163265306122449,0
0.5625,0.0,-0.13265306122448983,0
0.5625,0.0,-0.10204081632653061,0
0.5625,0.0,-0.07142857142857145,0
0.5625,0.0,-0.040816326530612235,0
0.5625,0.0,-0.010204081632653073,0
0.5625,0.0,0.020408163265306145,0
0.5625,0.0,0.05102040816326525,0
0.5625,0.0,0.08163265306122447,0
0.5625,0.0,0.11224489795918369,0
0.5625,0.0,0.1428571428571428,5
0.5625,0.0,0.173469387755102,6
0.5625,0.0,0.20408163265306123,4
0.5625,0.0,0.23469387755102034,3
0.5625,0.0,0.26530612244897955,5
0.5625,0.0,0.29591836734693877,4
0.5625,0.0,0.326530612244898,7
0.5625,0.0,0.3571428571428571,6
0.5625,0.0,0.3877551020408163,4
0.5625,0.0,0.41836734693877553,2
0.5625,0.0,0.44897959183673464,3
0.5625,0.0,0.47959183673469385,0
0.5625,0.0,0.510204081632653,0
0.5625,0.0,0.5408163265306123,0
0.5625,0.0,0.5714285714285714,0
0.5625,0.0,0.6020408163265305,0
0.5625,0.0,0.6326530612244898,0
0.5625,0.0,0.6632653061224489,0
0.5625,0.0,0.693877551020408,0
0.5625,0.0,0.7244897959183674,0
0.5625,0.0,0.7551020408163265,0
0.5625,0.0,0.7857142857142856,0
0.5625,0.0,0.8163265306122449,0
0.5625,0.0,0.846938775510204,0
0.5625,0.0,0.8775510204081631,0
0.5625,0.0,0.9081632653061225,0
0.5625,0.0,0.9387755102040816,0
0.5625,0.0,0.9693877551020407,0
0.5625,0.0,1.0,0
0.59375,0.0,-0.5,0
0.59375,0.0,-0.46938775510204084,0
0.59375,0.0,-0.4387755102040816,0
0.59375,0.0,-0.40816326530612246,0
0.59375,0.0,-0.37755102040816324,0
0.59375,0.0,-0.3469387755102041,0
0.59375,0.0,-0.3163265306122449,0
0.59375,0.0,-0.2857142857142857,0
0.59375,0.0,-0.25510204081632654,0
0.59375,0.0,-0.22448979591836737,0
0.59375,0.0,-0.19387755102040816,0
0.59375,0.0,-0.163265306122449,0
0.59375,0.0,-0.13265306122448983,0
0.59375,0.0,-0.10204081632653061,0
0.59375,0.0,-0.07142857142857145,0
0.59375,0.0,-0.040816326530612235,0
0.59375,0.0,-0.010204081632653073,0
0.59375,0.0,0.020408163265306145,0
0.59375,0.0,0.05102040816326525,0
0.59375,0.0,0.08163265306122447,0
0.59375,0.0,0.11224489795918369,0
0.59375,0.0,0.1428571428571428,0
0.59375,0.0,0.173469387755102,0
0.59375,0.0,0.20408163265306123,1
0.59375,0.0,0.23469387755102034,1
0.59375,0.0,0.26530612244897955,0
0.59375,0.0,0.29591836734693877,0
0.59375,0.0,0.326530612244898,0
0.59375,0.0,0.3571428571428571,0
0.59375,0.0,0.3877551020408163,2
0.59375,0.0,0.41836734693877553,0
0.59375,0.0,0.44897959183673464,0
0.59375,0.0,0.47959183673469385,0
0.59375,0.0,0.510204081632653,0
0.59375,0.0,0.5408163265306123,0
0.59375,0.0,0.5714285714285714,0
0.59375,0.0,0.6020408163265305,0
0.59375,0.0,0.6326530612244898,0
0.59375,0.0,0.6632653061224489,0
0.59375,0.0,0.693877551020408,0
0.59375,0.0,0.7244897959183674,0
0.59375,0.0,0.7551020408163265,0
0.59375,0.0,0.7857142857142856,0
0.59375,0.0,0.8163265306122449,0
0.59375,0.0,0.846938775510204,0
0.59375,0.0,0.8775510204081631,0
0.59375,0.0,0.9081632653061225,0
0.59375,0.0,0.9387755102040816,0
0.59375,0.0,0.9693877551020407,0
0.59375,0.0,1.0,0
0.625,0.0,-0.5,0
0.625,0.0,-0.46938775510204084,0
0.625,0.0,-0.4387755102040816,0
0.625,0.0,-0.40816326530612246,0
0.625,0.0,-0.37755102040816324,0
0.625,0.0,-0.3469387755102041,0
0.625,0.0,-0.3163265306122449,0
0.625,0.0,-0.2857142857142857,0
0.625,0.0,-0.25510204081632654,0
0.625,0.0,-0.22448979591836737,0
0.625,0.0,-0.19387755102040816,0
0.625,0.0,-0.163265306122449,0
0.625,0.0,-0.13265306122448983,0
0.625,0.0,-0.10204081632653061,0
0.625,0.0,-0.07142857142857145,0
0.625,0.0,-0.040816326530612235,0
0.625,0.0,-0.010204081632653073,0
0.625,0.0,0.020408163265306145,0
0.625,0.0,0.05102040816326525,0
0.625,0.0,0.08163265306122447,0
0.625,0.0,0.11224489795918369,0
0.625,0.0,0.1428571428571428,0
0.625,0.0,0.173469387755102,0
0.625,0.0,0.20408163265306123,0
0.625,0.0,0.23469387755102034,0
0.625,0.0,0.26530612244897955,0
0.625,0.0,0.29591836734693877,0
0.625,0.0,0.326530612244898,0
0.625,0.0,0.3571428571428571,0
0.625,0.0,0.3877551020408163,0
0.625,0.0,0.41836734693877553,0
0.625,0.0,0.44897959183673464,0
0.625,0.0,0.47959183673469385,0
0.625,0.0,0.510204081632653,0
0.625,0.0,0.5408163265306123,0
0.625,0.0,0.5714285714285714,0
0.625,0.0,0.6020408163265305,0
0.625,0.0,0.6326530612244898,0
0.625,0.0,0.6632653061224489,0
0.625,0.0,0.693877551020408,0
0.625,0.0,0.7244897959183674,0
0.625,0.0,0.7551020408163265,0
0.625,0.0,0.7857142857142856,0
0.625,0.0,0.8163265306122449,0
0.625,0.0,0.846938775510204,0
0.625,0.0,0.8775510204081631,0
0.625,0.0,0.9081632653061225,0
0.625,0.0,0.9387755102040816,0
0.625,0.0,0.9693877551020407,0
0.625,0.0,1.0,0
0.65625,0.0,-0.5,0
0.65625,0.0,-0.46938775510204084,0
0.65625,0.0,-0.4387755102040816,0
0.65625,0.0,-0.40816326530612246,0
0.65625,0.0,-0.37755102040816324,0
0.65625,0.0,-0.3469387755102041,0
0.65625,0.0,-0.3163265306122449,0
0.65625,0.0,-0.2857142857142857,0
0.65625,0.0,-0.25510204081632654,0
0.65625,0.0,-0.22448979591836737,0
0.65625,0.0,-0.19387755102040816,0
0.65625,0.0,-0.163265306122449,0
0.65625,0.0,-0.13265306122448983,0
0.65625,0.0,-0.10204081632653061,0
0.65625,0.0,-0.07142857142857145,0
0.65625,0.0,-0.040816326530612235,0
0.65625,0.0,-0.010204081632653073,0
0.65625,0.0,0.020408163265306145,0
0.65625,0.0,0.05102040816326525,0
0.65625,0.0,0.08163265306122447,0
0.65625,0.0,0.11224489795918369,0
0.65625,0.0,0.1428571428571428,0
0.65625,0.0,0.173469387755102,0
0.65625,0.0,0.20408163265306123,0
0.65625,0.0,0.23469387755102034,0
0.65625,0.0,0.26530612244897955,0
0.65625,0.0,0.29591836734693877,0
0.65625,0.0,0.326530612244898,0
0.65625,0.0,0.3571428571428571,0
0.65625,0.0,0.3877551020408163,0
0.65625,0.0,0.41836734693877553,0
0.65625,0.0,0.44897959183673464,0
0.65625,0.0,0.47959183673469385,0
0.65625,0.0,0.510204081632653,0
0.65625,0.0,0.5408163265306123,0
0.65625,0.0,0.5714285714285714,0
0.65625,0.0,0.6020408163265305,0
0.65625,0.0,0.6326530612244898,0
0.65625,0.0,0.6632653061224489,0
0.65625,0.0,0.693877551020408,0
0.65625,0.0,0.7244897959183674,0
0.65625,0.0,0.7551020408163265,0
0.65625,0.0,0.7857142857142856,0
0.65625,0.0,0.8163265306122449,0
0.65625,0.0,0.846938775510204,0
0.65625,0.0,0.8775510204081631,0
0.65625,0.0,0.9081632653061225,0
0.65625,0.0,0.9387755102040816,0
0.65625,0.0,0.9693877551020407,0
0.65625,0.0,1.0,0
0.6875,0.0,-0.5,0
0.6875,0.0,-0.46938775510204084,0
0.6875,0.0,-0.4387755102040816,0
0.6875,0.0,-0.40816326530612246,0
0.6875,0.0,-0.37755102040816324,0
0.6875,0.0,-0.3469387755102041,0
0.6875,0.0,-0.3163265306122449,0
0.6875,0.0,-0.2857142857142857,0
0.6875,0.0,-0.25510204081632654,0
0.6875,0.0,-0.22448979591836737,0
0.6875,0.0,-0.19387755102040816,0
0.6875,0.0,-0.163265306122449,0
0.6875,0.0,-0.13265306122448983,0
0.6875,0.0,-0.10204081632653061,0
0.6875,0.0,-0.07142857142857145,0
0.6875,0.0,-0.040816326530612235,0
0.6875,0.0,-0.010204081632653073,0
0.6875,0.0,0.020408163265306145,0
0.6875,0.0,0.05102040816326525,0
0.6875,0.0,0.08163265306122447,0
0.6875,0.0,0.11224489795918369,0
0.6875,0.0,0.1428571428571428,0
0.6875,0.0,0.173469387755102,0
0.6875,0.0,0.20408163265306123,0
0.6875,0.0,0.23469387755102034,0
0.6875,0.0,0.26530612244897955,0
0.6875,0.0,0.29591836734693877,0
0.6875,0.0,0.326530612244898,0
0.6875,0.0,0.3571428571428571,0
0.6875,0.0,0.3877551020408163,0
0.6875,0.0,0.41836734693877553,0
0.6875,0.0,0.44897959183673464,0
0.6875,0.0,0.47959183673469385,0
0.6875,0.0,0.510204081632653,0
0.6875,0.0,0.5408163265306123,0
0.6875,0.0,0.5714285714285714,0
0.6875,0.0,0.6020408163265305,0
0.6875,0.0,0.6326530612244898,0
0.6875,0.0,0.6632653061224489,0
0.6875,0.0,0.693877551020408,0
0.6875,0.0,0.7244897959183674,0
0.6875,0.0,0.7551020408163265,0
0.6875,0.0,0.7857142857142856,0
0.6875,0.0,0.8163265306122449,0
0.6875,0.0,0.846938775510204,0
0.6875,0.0,0.8775510204081631,0
0.6875,0.0,0.9081632653061225,0
0.6875,0.0,0.9387755102040816,0
0.6875,0.0,0.9693877551020407,0
0.6875,0.0,1.0,0
0.71875,0.0,-0.5,0
0.71875,0.0,-0.46938775510204084,0
0.71875,0.0,-0.4387755102040816,0
0.71875,0.0,-0.40816326530612246,0
0.71875,0.0,-0.37755102040816324,0
0.71875,0.0,-0.3469387755102041,0
0.71875,0.0,-0.3163265306122449,0
0.71875,0.0,-0.2857142857142857,0
0.71875,0.0,-0.25510204081632654,0
0.71875,0.0,-0.22448979591836737,0
0.71875,0.0,-0.19387755102040816,0
0.71875,0.0,-0.163265306122449,0
0.71875,0.0,-0.13265306122448983,0
0.71875,0.0,-0.10204081632653061,0
0.71875,0.0,-0.07142857142857145,0
0.71875,0.0,-0.040816326530612235,0
0.71875,0.0,-0.010204081632653073,0
0.71875,0.0,0.020408163265306145,0
0.71875,0.0,0.05102040816326525,0
0.71875,0.0,0.08163265306122447,0
0.71875,0.0,0.11224489795918369,0
0.71875,0.0,0.1428571428571428,0
0.71875,0.0,0.173469387755102,0
0.71875,0.0,0.20408163265306123,0
0.71875,0.0,0.23469387755102034,0
0.71875,0.0,0.26530612244897955,0
0.71875,0.0,0.29591836734693877,0
0.71875,0.0,0.326530612244898,0
0.71875,0.0,0.3571428571428571,0
0.71875,0.0,0.3877551020408163,0
0.71875,0.0,0.41836734693877553,0
0.71875,0.0,0.44897959183673464,0
0.71875,0.0,0.47959183673469385,0
0.71875,0.0,0.510204081632653,0
0.71875,0.0,0.5408163265306123,0
0.71875,0.0,0.5714285714285714,0
0.71875,0.0,0.6020408163265305,0
0.71875,0.0,0.6326530612244898,0
0.71875,0.0,0.6632653061224489,0
0.71875,0.0,0.693877551020408,0
0.71875,0.0,0.7244897959183674,0
0.71875,0.0,0.7551020408163265,0
0.71875,0.0,0.7857142857142856,0
0.71875,0.0,0.8163265306122449,0
0.71875,0.0,0.846938775510204,0
0.71875,0.0,0.8775510204081631,0
0.71875,0.0,0.9081632653061225,0
0.71875,0.0,0.9387755102040816,0
0.71875,0.0,0.9693877551020407,0
0.71875,0.0,1.0,0
0.75,0.0,-0.5,0
0.75,0.0,-0.46938775510204084,0
0.75,0.0,-0.4387755102040816,0
0.75,0.0,-0.40816326530612246,0
0.75,0.0,-0.37755102040816324,0
0.75,0.0,-0.3469387755102041,0
0.75,0.0,-0.3163265306122449,0
0.75,0.0,-0.2857142857142857,0
0.75,0.0,-0.25510204081632654,0
0.75,0.0,-0.22448979591836737,0
0.75,0.0,-0.19387755102040816,0
0.75,0.0,-0.163265306122449,0
0.75,0.0,-0.13265306122448983,0
0.75,0.0,-0.10204081632653061,0
0.75,0.0,-0.07142857142857145,0
0.75,0.0,-0.040816326530612235,0
0.75,0.0,-0.010204081632653073,0
0.75,0.0,0.020408163265306145,0
0.75,0.0,0.05102040816326525,0
0.75,0.0,0.08163265306122447,0
0.75,0.0,0.11224489795918369,0
0.75,0.0,0.1428571428571428,0
0.75,0.0,0.173469387755102,0
0.75,0.0,0.20408163265306123,0
0.75,0.0,0.23469387755102034,0
0.75,0.0,0.26530612244897955,0
0.75,0.0,0.29591836734693877,0
0.75,0.0,0.326530612244898,0
0.75,0.0,0.3571428571428571,0
0.75,0.0,0.3877551020408163,0
0.75,0.0,0.41836734693877553,0
0.75,0.0,0.44897959183673464,0
0.75,0.0,0.47959183673469385,0
0.75,0.0,0.510204081632653,0
0.75,0.0,0.5408163265306123,0
0.75,0.0,0.5714285714285714,0
0.75,0.0,0.6020408163265305,0
0.75,0.0,0.6326530612244898,0
0.75,0.0,0.6632653061224489,0
0.75,0.0,0.693877551020408,0
0.75,0.0,0.7244897959183674,0
0.75,0.0,0.7551020408163265,0
0.75,0.0,0.7857142857142856,0
0.75,0.0,0.8163265306122449,0
0.75,0.0,0.846938775510204,0
0.75,0.0,0.8775510204081631,0
0.75,0.0,0.9081632653061225,0
0.75,0.0,0.9387755102040816,0
0.75,0.0,0.9693877551020407,0
0.75,0.0,1.0,0
